,title,final_size,ABV,IBU,OG,FG,color,views,brewed,rating,boil_size,boil_time,boil_grav,pitch_rate,temp_prim,efficiency,mash_thick,reviews,calories,carbs,mash_ph,has_prim_data,has_mash_ph,has_mash_thick,has_pitch_rate,method_AllGrain,method_BIAB,method_Extract,method_PartialMash,d_G_abs,d_G_pct,d_size_abs,d_size_pct,style_under_threshold,style_AmericanAmberAle,style_AmericanBrownAle,style_AmericanIPA,style_AmericanLightLager,style_AmericanPaleAle,style_AmericanStout,style_BlondeAle,style_CreamAle,style_ImperialIPA,style_IrishRedAle,style_Kölsch,style_OatmealStout,style_RobustPorter,style_RussianImperialStout,style_Saison,style_SpecialtyIPA:NewEnglandIPA,style_SweetStout,style_Weissbier,style_Weizen/Weissbier,style_Witbier,beer_style
2711,Ohm's Oktoberfest,18.92705892,6.25,33.79,1.063,1.016,9.41,1905,3,0.0,9.46352946,60,,,,70,,0,208,22,,1,0,0,0,0,0,1,0,0.04699999999999993,0.04421448730009401,-9.46352946,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oktoberfest/Märzen
2712,Uinta Wyld Clone CYBI recipe,20.819764812,5.45,11.93,1.054,1.013,6.52,6982,3,0.0,28.39058838,90,,,,70,,0,178,18,,0,0,0,0,0,1,0,0,0.04100000000000015,0.03889943074003809,7.570823568000002,0.2666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2713,Chocolate Orange Stout,22.712470703999998,9.18,35.95,1.0959999999999999,1.0270000000000001,29.92,7048,3,0.0,28.39058838,60,,,,70,,0,322,35,,0,0,0,0,1,0,0,0,0.06899999999999973,0.0629562043795618,5.678117676000003,0.2000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RussianImperialStout
2715,Pocahontas Pumpkin Ale/Saison D'Potiron,37.85411784,6.48,32.82,1.062,1.012,10.43,2391,3,0.0,34.068706055999996,90,1.069,,,75,,0,204,19,,0,0,0,0,1,0,0,0,0.050000000000000044,0.047080979284369155,-3.7854117840000043,-0.11111111111111124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday/WinterSpecialSpicedBeer
2716,Pumpkin Ale,25.0,5.01,15.93,1.054,1.016,4.13,1369,3,0.0,28.5,60,,,,70,,0,179,20,,0,0,0,0,1,0,0,0,0.038000000000000034,0.0360531309297913,3.5,0.12280701754385964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spice,Herb,orVegetableBeer"
2717,Hurricane IPA,18.92705892,8.04,84.63,1.074,1.012,13.77,2263,3,0.0,24.605176596,60,1.057,,,75,,0,243,20,,0,0,0,0,1,0,0,0,0.062000000000000055,0.0577281191806332,5.678117675999999,0.23076923076923075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2718,Vanilla Caramel Cream Ale,20.819764812,5.45,22.95,1.055,1.014,9.85,2723,3,0.0,26.497882488,60,,,,75,,0,182,19,,0,0,0,0,1,0,0,0,0.040999999999999925,0.03886255924170609,5.678117675999999,0.21428571428571427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CreamAle
2719,blackberry porter,20.819764812,4.94,29.25,1.05,1.013,30.85,3641,3,0.0,26.497882488,60,,,,70,,0,165,17,,0,0,0,0,1,0,0,0,0.037000000000000144,0.035238095238095374,5.678117675999999,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,RobustPorter
2720,Høstøl 2012,22.0,5.5,49.67,1.058,1.016,9.86,1386,3,0.0,26.5,60,,,,62,,0,193,21,,0,0,0,0,1,0,0,0,0.04200000000000004,0.03969754253308132,4.5,0.16981132075471697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EnglishIPA
2721,Lionheart's Dubbel,20.819764812,6.55,23.97,1.067,1.0170000000000001,11.08,1809,3,0.0,13.248941244,60,1.105,,,78,,0,223,23,,1,0,0,0,0,0,0,1,0.04999999999999982,0.04686035613870649,-7.570823568,-0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianDubbel
2722,The Great and Powerful IPA,49.210353192,8.12,102.78,1.082,1.02,6.73,1058,3,0.0,60.566588544,90,1.0659999999999998,,26.666666666666668,80,1.1,0,273,28,,0,0,1,0,1,0,0,0,0.062000000000000055,0.05730129390018489,11.356235351999999,0.18749999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ImperialIPA
2723,Punkin' Ale V. 2,18.92705892,6.11,18.47,1.065,1.018,11.06,1097,3,0.0,11.356235351999999,60,1.037,,,67,,0,216,24,,1,0,0,0,0,0,0,1,0.04699999999999993,0.04413145539906097,-7.570823568000002,-0.6666666666666669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday/WinterSpecialSpicedBeer
2725,Wee Heavy,22.712470703999998,6.96,22.09,1.075,1.022,19.4,4502,3,0.0,32.176000164,60,,,,70,,0,251,28,,0,0,0,0,0,1,0,0,0.052999999999999936,0.049302325581395294,9.463529460000004,0.29411764705882365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StrongScotchAle
2726,Jumpin' Jalapeño Saison,3.785411784,5.73,26.51,1.056,1.012,9.94,10365,3,0.0,4.73176473,60,,,,70,,0,184,18,,0,0,0,0,1,0,0,0,0.04400000000000004,0.0416666666666667,0.9463529460000002,0.20000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
2727,Grapefruit Honey Ale,3.785411784,5.38,46.29,1.057,1.016,7.1,8341,3,0.0,4.73176473,60,,,,70,,0,189,21,,1,0,0,0,1,0,0,0,0.040999999999999925,0.03878902554399236,0.9463529460000002,0.20000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2728,Octoberfest,20.819764812,5.24,33.65,1.055,1.015,10.82,3507,3,0.0,28.39058838,90,1.04,1.5,,75,,0,183,20,,1,0,0,1,1,0,0,0,0.040000000000000036,0.037914691943128,7.570823568000002,0.2666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oktoberfest/Märzen
2729,Smoked IPA,20.819764812,6.95,66.15,1.073,1.02,13.17,6812,3,0.0,24.605176596,60,,,,65,,0,243,26,,0,0,0,0,1,0,0,0,0.052999999999999936,0.04939422180801485,3.785411784000001,0.15384615384615388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OtherSmokedBeer
2730,Bavarian Hefeweizen,19.873411865999998,4.26,17.27,1.043,1.011,3.02,8499,3,0.0,27.444235434,90,,,,62,,0,141,15,,1,0,0,0,1,0,0,0,0.03200000000000003,0.030680728667305878,7.570823568000002,0.2758620689655173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
2731,Hoppin' Fresh Pale Ale,22.712470703999998,5.23,60.25,1.054,1.014,8.0,1872,3,0.0,15.8987294928,60,,,,70,,0,178,19,,1,0,0,0,0,0,1,0,0.040000000000000036,0.037950664136622424,-6.813741211199998,-0.4285714285714285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2732,For the Ladies,17.0,7.86,72.57,1.077,1.0170000000000001,8.73,1932,3,5.0,20.0,60,,,,70,,1,256,25,,1,0,0,0,1,0,0,0,0.05999999999999983,0.05571030640668508,3.0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FruitBeer
2733,Yeasties Ate My Wheaties,19.873411865999998,7.03,29.78,1.074,1.02,5.52,1630,3,0.0,27.2549648448,75,,,,76,,0,247,27,,0,0,0,0,1,0,0,0,0.05400000000000005,0.05027932960893859,7.381552978800002,0.2708333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
2734,Requiem Raspberry,20.819764812,8.75,42.06,1.077,1.01,10.97,3024,3,0.0,11.356235351999999,60,,,,70,,0,252,19,,0,0,0,0,0,0,1,0,0.06699999999999995,0.0622098421541318,-9.46352946,-0.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FruitBeer
2735,Hop Head Double IPA Kit,18.92705892,7.26,74.79,1.072,1.0170000000000001,15.87,2778,3,0.0,11.356235351999999,60,,,,70,,0,238,24,,1,0,0,0,0,0,1,0,0.05499999999999994,0.05130597014925367,-7.570823568000002,-0.6666666666666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2736,Jalapeno Popper Ale,41.639529624,4.58,33.36,1.048,1.014,3.43,2730,3,0.0,47.3176473,60,1.043,,,70,,0,159,18,,0,0,0,0,0,1,0,0,0.03400000000000003,0.03244274809160308,5.678117675999999,0.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CreamAle
2737,sour cherry saison,20.819764812,6.82,40.36,1.065,1.013,12.19,4957,3,0.0,26.497882488,60,,,,70,,0,214,20,,1,0,0,0,1,0,0,0,0.052000000000000046,0.048826291079812255,5.678117675999999,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
2738,Miami Weiss,20.819764812,6.11,19.46,1.065,1.018,4.56,3680,3,0.0,28.39058838,60,,,,70,,0,216,24,,1,0,0,0,1,0,0,0,0.04699999999999993,0.04413145539906097,7.570823568000002,0.2666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FruitBeer
2739,Sack Mead Polish,3.785411784,18.52,0.0,1.147,1.006,5.67,2966,3,0.0,3.785411784,1,,,,100,,0,482,26,,0,0,0,0,1,0,0,0,0.14100000000000001,0.12292938099389714,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SweetMead
2740,DB IPA (Double),47.3176473,8.8,94.68,1.079,1.012,4.6,2011,3,0.0,54.888470868,90,1.068,1.25,17.77777777777778,84,,0,259,21,,0,0,0,1,1,0,0,0,0.06699999999999995,0.06209453197405,7.570823568000002,0.13793103448275865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2741,FAT YAK,20.0,5.46,35.01,1.055,1.014,8.06,12481,3,5.0,25.0,60,,,,75,,2,182,19,,1,0,0,0,1,0,0,0,0.040999999999999925,0.03886255924170609,5.0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2742,Double IPA,20.819764812,7.83,109.14,1.08,1.02,8.29,1177,3,0.0,24.605176596,60,,,,70,,0,266,27,,0,0,0,0,1,0,0,0,0.06000000000000005,0.0555555555555556,3.785411784000001,0.15384615384615388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2743,Summer Ale,48.074729656799995,4.3,30.37,1.043,1.01,6.79,2135,3,0.0,51.103059084,60,,,,75,,0,141,14,,0,0,0,0,1,0,0,0,0.03299999999999992,0.03163950143815908,3.0283294272000063,0.05925925925925938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special/Best/PremiumBitter
2744,Wildflower Wheat - Honey Chamomile Wheat,19.873411865999998,5.16,18.47,1.052,1.013,3.61,4700,3,0.0,24.605176596,60,,,,70,,0,172,18,,0,0,0,0,0,1,0,0,0.039000000000000146,0.03707224334600774,4.731764730000002,0.19230769230769237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spice,Herb,orVegetableBeer"
2745,Bourbon Vanilla Porter,20.819764812,8.56,47.43,1.087,1.022,37.47,2408,3,0.0,26.497882488,75,,,,70,,0,290,30,,0,0,0,0,1,0,0,0,0.06499999999999995,0.05979760809567613,5.678117675999999,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,RobustPorter
2746,Session IPA,19.6841412768,4.48,61.29,1.045,1.011,8.31,7969,3,0.0,11.356235351999999,60,,,,70,,0,148,15,,0,0,0,0,0,0,1,0,0.03400000000000003,0.03253588516746415,-8.3279059248,-0.7333333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2747,Cream of Three Crops,20.819764812,4.15,18.13,1.044,1.012,2.56,8298,3,0.0,17.034353027999998,90,,,,75,,0,146,16,,1,0,0,0,0,1,0,0,0.03200000000000003,0.03065134099616861,-3.785411784000001,-0.2222222222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CreamAle
2748,CitrAPA,18.92705892,6.83,36.77,1.068,1.016,7.31,1669,3,0.0,28.39058838,60,,,,77,,0,225,23,,0,0,0,0,1,0,0,0,0.052000000000000046,0.04868913857677907,9.46352946,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2749,American Schwarzbier,41.639529624,5.03,29.48,1.051,1.013,25.78,2270,3,0.0,60.566588544,90,,,,70,,0,168,18,,0,0,0,0,1,0,0,0,0.038000000000000034,0.03615604186489062,18.92705892,0.3125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schwarzbier
2750,Bjørges Hvete,22.0,5.22,17.45,1.054,1.014,20.89,1859,3,0.0,29.0,60,,,,70,,0,178,19,,0,0,0,0,0,1,0,0,0.040000000000000036,0.037950664136622424,7.0,0.2413793103448276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dunkelweizen
2751,Belgian Saisan,21.766117758,6.74,47.77,1.055,1.004,6.0,3287,3,4.0,26.497882488,60,1.045,,,73,,1,177,11,,0,0,0,0,1,0,0,0,0.050999999999999934,0.048341232227488096,4.731764729999998,0.17857142857142852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
2752,El Hefe,25.0,4.61,12.89,1.047,1.012,3.1,3477,3,0.0,28.0,62,,,,80,,0,155,16,,0,0,0,0,1,0,0,0,0.03499999999999992,0.03342884431709639,3.0,0.10714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Weizen/Weissbier
2753,Blueberry Surprise (AG),20.819764812,5.02,10.52,1.05,1.012,5.62,1805,3,0.0,26.497882488,60,,,,70,,0,165,17,,1,0,0,0,1,0,0,0,0.038000000000000034,0.036190476190476224,5.678117675999999,0.21428571428571427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanWheatorRyeBeer
2754,Goose Island 312,18.92705892,4.21,20.55,1.045,1.012,3.73,8558,3,0.0,24.605176596,60,,,,70,,0,149,16,,1,0,0,0,0,0,1,0,0.03299999999999992,0.03157894736842098,5.678117675999999,0.23076923076923075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanWheatorRyeBeer
2755,Amarillo Angel IPA,18.92705892,7.04,93.9,1.07,1.02,12.8,1941,3,0.0,18.92705892,60,,,,72,,0,234,26,,0,0,0,0,0,0,0,1,0.050000000000000044,0.04672897196261686,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2756,chocolate stout,18.92705892,6.34,89.44,1.064,1.015,27.13,2509,3,0.0,11.356235351999999,60,,,,68,,0,212,21,,1,0,0,0,0,0,0,1,0.049000000000000155,0.04605263157894751,-7.570823568000002,-0.6666666666666669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanStout
2757,Happiness Factor Holiday Ale,20.819764812,11.34,22.35,1.102,1.025,16.56,2158,3,0.0,11.356235351999999,60,,1.0,21.11111111111111,70,,0,341,34,,1,0,0,1,0,0,1,0,0.07700000000000018,0.0698729582577134,-9.46352946,-0.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianDarkStrongAle
2758,Cranberry Mead,3.785411784,10.68,0.0,1.083,1.002,12.82,3901,3,0.0,3.785411784,1,,,,100,,0,267,14,,0,0,0,0,1,0,0,0,0.08099999999999996,0.07479224376731299,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OtherFruitMelomel
2759,Munich Honey Pale,18.92705892,5.4,59.37,1.057,1.016,9.64,2317,3,0.0,22.712470703999998,60,,,,70,,0,189,21,,0,0,0,0,1,0,0,0,0.040999999999999925,0.03878902554399236,3.7854117839999972,0.16666666666666657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2760,East Coast Blonde Ale,34.068706055999996,5.13,20.49,1.054,1.015,4.28,1553,3,0.0,37.85411784,90,,,,72,,0,179,20,,1,0,0,0,1,0,0,0,0.039000000000000146,0.03700189753320697,3.7854117840000043,0.10000000000000012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BlondeAle
2761,Irish Red,18.92705892,5.42,35.91,1.058,1.016,15.5,2840,3,0.0,26.497882488,60,,,,70,,0,193,21,,0,0,0,0,1,0,0,0,0.04200000000000004,0.03969754253308132,7.570823567999998,0.28571428571428564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IrishRedAle
2762,Double Black Rye IPA,20.819764812,9.3,130.65,1.0959999999999999,1.025,37.45,4816,3,0.0,24.605176596,60,,,,50,,0,321,33,,0,0,0,0,0,0,0,1,0.07099999999999995,0.06478102189781018,3.785411784000001,0.15384615384615388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ImperialIPA
2763,Irish Stout,18.92705892,5.72,80.79,1.06,1.016,27.42,1972,3,0.0,26.497882488,60,,,,70,,0,199,21,,0,0,0,0,1,0,0,0,0.04400000000000004,0.04150943396226418,7.570823567999998,0.28571428571428564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DryStout
2764,Beat Army Amber,21.766117758,5.67,34.21,1.055,1.013,12.67,1367,3,0.0,25.551529542,60,1.047,1.0,20.0,70,,0,182,18,4.7,1,1,0,1,0,0,1,0,0.04200000000000004,0.0398104265402844,3.785411784000001,0.14814814814814817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanAmberAle
2765,Belgian White Ale,18.92705892,5.45,16.92,1.055,1.013,4.22,3270,3,0.0,15.141647136,60,,,,40,,0,182,18,,0,0,0,0,0,0,1,0,0.04200000000000004,0.0398104265402844,-3.785411784000001,-0.25000000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianPaleAle
2766,Patersbier (All Grain),10.599152995199999,5.25,20.35,1.0490000000000002,1.0090000000000001,2.88,3899,3,0.0,13.248941244,60,,,,83,,0,161,14,,1,0,0,0,0,1,0,0,0.040000000000000036,0.03813155386081986,2.6497882488,0.20000000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelgianSpecialtyAle
2767,Deception Cream Stout,20.819764812,5.81,36.95,1.057,1.013,40.0,1859,3,0.0,11.356235351999999,60,,,,75,,0,187,18,,1,0,0,0,0,0,1,0,0.04400000000000004,0.04162724692526021,-9.46352946,-0.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SweetStout
2768,Deschutes Red Chair NWPA clone home brew recipe,19.873411865999998,5.54,82.53,1.057,1.015,8.12,4252,3,0.0,26.497882488,60,,,,75,,0,188,20,,1,0,0,0,1,0,0,0,0.04200000000000004,0.03973509933774838,6.6244706220000005,0.25000000000000006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2769,Biscuits and Honey,18.92705892,5.46,58.37,1.058,1.016,8.75,3057,3,0.0,22.712470703999998,60,,,,70,,0,193,21,,0,0,0,0,1,0,0,0,0.04200000000000004,0.03969754253308132,3.7854117839999972,0.16666666666666657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ExtraSpecial/StrongBitter(ESB)
2770,HopDevil IPA Clone,18.92705892,6.2,78.19,1.063,1.016,10.59,4957,3,0.0,18.92705892,60,,,,70,,0,208,22,,0,0,0,0,0,0,1,0,0.04699999999999993,0.04421448730009401,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2771,English Bitter,9.46352946,3.68,28.6,1.0390000000000001,1.011,10.19,1187,3,0.0,11.356235351999999,45,,,,70,,0,129,14,,1,0,0,0,0,0,1,0,0.028000000000000247,0.02694898941289725,1.8927058919999986,0.16666666666666657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard/OrdinaryBitter
2772,THORS THUNDER,20.819764812,8.97,113.13,1.095,1.0270000000000001,40.0,2810,3,0.0,32.176000164,90,1.061,1.0,20.0,65,1.3,0,319,35,,1,0,1,1,1,0,0,0,0.06799999999999984,0.06210045662100442,11.356235352000002,0.3529411764705883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,RussianImperialStout
2773,Sweet Oat Stout,20.819764812,14.33,0.0,1.115,1.006,40.0,2160,3,0.0,11.356235351999999,60,,,,70,,0,375,21,,0,0,0,0,0,0,1,0,0.10899999999999999,0.09775784753363227,-9.46352946,-0.8333333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanStout
2774,Porter Midnite 15 gallons,56.78117676,5.07,41.95,1.055,1.016,40.0,2558,3,0.0,56.78117676,60,,,,70,,0,183,21,,0,0,0,0,0,0,0,1,0.038999999999999924,0.036966824644549694,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,RobustPorter
2775,#2 - IPA 60,18.0,6.46,55.92,1.068,1.0190000000000001,4.65,2969,3,0.0,8.0,60,,,,70,,0,227,25,,1,0,0,0,0,0,1,0,0.04899999999999993,0.045880149812734014,-10.0,-1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2776,Clone - Landlord,22.712470703999998,4.28,35.52,1.044,1.011,7.68,3200,3,0.0,30.283294272,90,,,,66,,0,145,15,,0,0,0,0,1,0,0,0,0.03300000000000014,0.031609195402298985,7.570823568000002,0.25000000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special/Best/PremiumBitter
2777,Big Imperial IPA #1,18.92705892,8.96,113.94,1.091,1.023,9.53,4681,3,0.0,11.356235351999999,60,,,,75,,0,304,31,,0,0,0,0,0,0,1,0,0.06800000000000006,0.06232813932172325,-7.570823568000002,-0.6666666666666669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ImperialIPA
2778,Saison - Pharmhouse Ale,20.819764812,5.61,42.36,1.058,1.015,6.74,2422,3,0.0,11.356235351999999,60,,,,70,,0,192,20,,1,0,0,0,0,0,1,0,0.04300000000000015,0.04064272211720241,-9.46352946,-0.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
2779,Thick-Assed Ginger Lass,20.819764812,5.52,20.78,1.058,1.016,17.32,3347,3,0.0,26.497882488,60,1.045,0.5,20.555555555555557,70,1.25,0,193,21,,1,0,1,1,1,0,0,0,0.04200000000000004,0.03969754253308132,5.678117675999999,0.21428571428571427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IrishRedAle
2780,Scottish Wee Heavy,18.92705892,8.97,21.99,1.089,1.02,13.88,3258,3,0.0,9.46352946,60,,,,70,,0,295,29,,0,0,0,0,0,0,1,0,0.06899999999999995,0.06336088154269968,-9.46352946,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ScottishHeavy70/-
2781,Heritage Sparkling Ale,21.0,5.37,32.04,1.05,1.0090000000000001,5.85,2218,3,0.0,26.5,70,1.0390000000000001,0.75,22.0,80,,0,163,14,,0,0,0,1,1,0,0,0,0.040999999999999925,0.03904761904761898,5.5,0.20754716981132076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AustralianSparklingAle
2782,Nut Brown Ale,18.92705892,3.62,18.75,1.036,1.008,16.93,2828,3,0.0,9.46352946,60,,,,70,,0,117,12,,0,0,0,0,0,0,1,0,0.028000000000000025,0.02702702702702705,-9.46352946,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SouthernEnglishBrown
2783,Claude's House Pale,15.141647136,5.41,43.31,1.053,1.012,10.47,5330,3,0.0,17.034353027999998,40,1.047,,,77,,0,175,17,,0,0,0,0,1,0,0,0,0.040999999999999925,0.03893637226970553,1.8927058919999986,0.11111111111111104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2784,Pilsner 84,22.712470703999998,5.19,30.07,1.053,1.013,4.52,1809,3,0.0,32.176000164,60,1.037,,,82,1.25,0,175,18,,0,0,1,0,1,0,0,0,0.040000000000000036,0.03798670465337135,9.463529460000004,0.29411764705882365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BohemianPilsener
2785,Blair Witch Pils 2-Pieces,19.873411865999998,5.51,31.7,1.054,1.012,5.22,2803,3,0.0,26.497882488,90,1.041,,,70,1.5,0,177,17,,0,0,1,0,1,0,0,0,0.04200000000000004,0.039848197343453545,6.6244706220000005,0.25000000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ClassicAmericanPilsner
2786,potty mouth pale,20.819764812,5.9,28.02,1.0590000000000002,1.014,7.19,22,2,0.0,28.39058838,60,1.043,0.35,,75,,0,195,20,,0,0,0,1,1,0,0,0,0.04500000000000015,0.042492917847025635,7.570823568000002,0.2666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanPaleAle
2787,Citra Session IPA,20.819764812,5.96,61.93,1.062,1.016,9.99,3,2,0.0,26.497882488,60,1.048,0.75,20.0,70,,0,206,22,5.57,1,1,0,1,0,1,0,0,0.04600000000000004,0.04331450094161962,5.678117675999999,0.21428571428571427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
2789,Kutz's Saison Rouge,24.0,6.48,35.81,1.054,1.005,15.15,4,2,0.0,30.2,60,1.043,0.35,23.0,65,,0,174,12,5.41,0,1,0,1,0,1,0,0,0.049000000000000155,0.04648956356736257,6.199999999999999,0.2052980132450331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Saison
2790,Samoan Pale Ale,30.0,7.19,125.38,1.065,1.01,4.77,30,2,0.0,35.0,75,1.056,0.35,18.5,70,2.5,0,212,18,,1,0,1,1,1,0,0,0,0.05499999999999994,0.05164319248826286,5.0,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AmericanIPA
